"分享、查詢台灣所有公司的防疫政策
https://reurl.cc/Nraz1x",<---複製左方文字，用Line、FB分享給你的朋友們(較順暢的網頁版),資料原始檔在此,填寫問卷點這裡,"*雖是匿名調查，但請勿造謠或提供錯誤資訊，以免影響防疫。
*請勿進行人身攻擊或揭露他人個資。
*由於資料來自匿名問卷，若對資訊正確性有任何疑問，請向相關公司查證。
*若接獲通知，稱回覆之資訊錯誤，將把該回覆以紅底標示，提醒公眾需特別注意。
*若接獲通知，及該回覆確實涉及人身攻擊或個資，將刪除有問題的文字。(所有修改都會紀錄在""附註""欄位)
*也歡迎公司行號填寫問卷說明防疫政策。
*因防疫政策可能變動，請參考「時間戳記」欄位，以確認資訊是否即時。",,,
2021/5/27 下午 5:19:24,黎明工程,中部 (苗栗、台中、彰化、南投、雲林),各部門自行決定分流上班方式,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",3,做半套的分流上班,
2021/5/27 下午 5:20:47,博客來,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",5,,
2021/5/27 下午 5:20:51,長春石油化學股份有限公司,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),量測體溫,2,,
2021/5/27 下午 5:20:59,LCFC,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,,
2021/5/27 下午 5:21:25,連創工業有限公司,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 無實際作為",1,疫情大爆發時5/17號，說要開啟居家上班，老闆說要再跟經理討論一下後續，如今過了一週了還是沒有結論，也沒有分流之類的....只能說毫無作為！！,
2021/5/27 下午 5:21:36,ASML,中部 (苗栗、台中、彰化、南投、雲林),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",3,,
2021/5/27 下午 5:21:42,大內高手鎖業有限公司,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,無實際作為,1,老闆根本不來公司，來了也不戴口罩，也沒有對這次疫情採取什麼作為，好像沒這疫情一樣,
2021/5/27 下午 5:22:28,亞新工程顧問股份有限公司,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,"1.去年公司已開始超前部屬遠端工作，使用ZOOM會議，區域控管員工與外人進出。
2.每日調查員工身體狀況及配合CDC公布足跡疫調，掌握員工可能感染風險狀況。
3.5月初已預劃有25%安排居家上班遠端連線工作；5/8疫情升溫後，公司調整彈性上班7~10點分流，50%員工居家上班，整體來說公司在疫情消息發布後均立即反映措施。
4.向主管建議均可得到適當回饋，這點很棒！
5.設備與電子系統仍有進步改善空間，透過這次疫情發現問題讓公司更進步。",
2021/5/27 下午 5:23:38,土地銀行,北部 (台北、新北、基隆、桃園、新竹),只有分行才分AB兩組輪班，總行一律分流上班,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 總行前後棟隔開無法交流",3,"總行實施前後棟隔離與分流上班，但前棟後棟仍並未斷開形成傳播鏈的可能；
異地備援每人座位距離很近 (華南也超近)",
2021/5/27 下午 5:24:02,天賜爾,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 減少會議及出差",4,,
2021/5/27 下午 5:24:22,崑洲實業股份有限公司,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 加大座位間距或隔離裝置",2,公司動作極度緩慢，行事標準不一，配套措施不全，行動遲緩為人詬病。,
2021/5/27 下午 5:24:58,漢宏國際物流,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置, 分流期間辦公室同仁 伙食由公司負責、全體員工不論居住遠近皆可用企業簽單來搭乘計程車上下班, 由公司撥預算做報銷",5,"讚美,  屬於傳統產業非新創或科技業但還是超前部屬, 已員工安全為優先考量, 高階主管包含總經理皆會在疫情期間全程留守公司陪伴員工",
2021/5/27 下午 5:25:02,神準科技,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",5,只有部分必要人力無法分組上班，其餘人員分AB組上班，禁止跨樓層交流。,
2021/5/27 下午 5:25:08,仲駿股份有限公司,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",2,,
2021/5/27 下午 5:25:32,精英電腦,北部 (台北、新北、基隆、桃園、新竹),目前沒有消息~,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",1,錢比命重要,
2021/5/27 下午 5:25:34,明台產物保險-高雄,南部 (嘉義、台南、高雄、屏東),沒開放在家上班也不允許請防疫假,"量測體溫, 強制配戴口罩",2,,
2021/5/27 下午 5:26:17,六和化工,北部 (台北、新北、基隆、桃園、新竹),彈性上下班,強制配戴口罩,1,我在平行宇宙上班，這裡沒有疫情，當個快樂的工作人,
2021/5/27 下午 5:27:34,漢宏國際物流,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置, 指派IT部門 透過遠多或到員工家裡幫忙建置遠端工作環境, 因網路電話建置需一段時間, 在期間內所有發放給所有員工預付卡, 對外聯繫通話費統一由公司支付。",5,,
2021/5/27 下午 5:27:41,叡揚資訊,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"強制配戴口罩, 辦公區域消毒, 減少會議及出差",2,,
2021/5/27 下午 5:27:44,玩美移動股份有限公司,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 辦公區域消毒",4,WFH的有點突然，大家一開始都非常亂，但專案時程照走，如果肯稍微延後會是更好的，但公司肯在第一時間就宣布WFH真的是蠻不錯的。 還有希望可以有冷氣費補助XD,
2021/5/27 下午 5:28:10,聯發科,北部 (台北、新北、基隆、桃園、新竹),規定在家上班，但工作內容得到公司處理,"量測體溫, 強制配戴口罩, 辦公區域消毒",3,,
2021/5/27 下午 5:28:45,展瑞旅行社,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,無實際作為,1,"對公司的防疫政策如果有零分我會選零分，公司所屬大樓也不是門禁卡大樓，居然不用實名制，只有隨便量個體溫就放人，說是不讓快遞上門，但上班時好幾個快遞都上來了；
而且公司明明就可以在家上班，設備人員都可以，卻死不讓員工在家上班，理由居然只是因為大老闆喜歡看到公司有人，要有人氣（但我想應該是不信任員工，覺得員工在家就只會爽）；
且如果公司沒開門，幾名老董事跟大老闆會沒地方去（每天都是來公司聊天在自己辦公室裡面看電視），所以就強迫員工一定要上班，還做假分流，一組8:30一組9:30，這樣的分流對於防疫根本毫無幫助，所有人還是要在公司裡面一起待7小時，根本是增加交差感染機會，無言以對。",
2021/5/27 下午 5:28:48,精英電腦,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 辦公區域消毒, 減少會議及出差",1,等出事了才有動作，完全沒有提前準備，最後的決策也是蝦亂搞，公司做決策的那些高層從這次危機處理都看得出不適任,
2021/5/27 下午 5:28:53,和碩,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",2,直到公司有人員確認 才開始進行分流演練一天 防疫慢很多拍 太過消極,
2021/5/27 下午 5:29:35,欣台保險經紀人,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",5,,
2021/5/27 下午 5:29:52,高雄警察局,南部 (嘉義、台南、高雄、屏東),家中有12歲以下孩童才能申請居家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",2,身為防疫人員更該分流上班，不該以警界為內網這種可以處理的技術理由不做。,
2021/5/27 下午 5:30:37,仲駿股份有限公司,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",3,,
2021/5/27 下午 5:31:29,四維,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",3,,
2021/5/27 下午 5:31:34,鼎恒數位科技 MAYO,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 減少會議及出差",5,5/15就通知員工開始在家上班，反應迅速,
2021/5/27 下午 5:31:56,QTCom,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),量測體溫,3,,
2021/5/27 下午 5:32:21,四維創新材料,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,,
2021/5/27 下午 5:32:33,廣達電腦,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置, 無實際作為",1,5/31 不分區進廠上班囉~讚嘆,
2021/5/27 下午 5:33:13,睿豐,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩",4,,
2021/5/27 下午 5:33:28,塞特知識股份有限公司,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 減少會議及出差, 加大座位間距或隔離裝置",5,在家防疫，超前部署，讚讚！,
2021/5/27 下午 5:33:51,台灣松下電器,北部 (台北、新北、基隆、桃園、新竹),主管/被選到人可在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",1,被動防疫 疫情消息不公開 基層員工無資訊,
2021/5/27 下午 5:35:09,海霸王,北部 (台北、新北、基隆、桃園、新竹),要求員工請事假，然後在家辦公,無實際作為,1,要員工請事假，實為無薪假，卻又要員工把工作帶回家做等於叫員工做義工。,
2021/5/27 下午 5:35:46,倍利科技,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",3,,
2021/5/27 下午 5:36:45,威力沛科技有限公司,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",3,,
2021/5/27 下午 5:37:05,潤弘精密工程,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,"1.公司對於疫情始終抱持著高度警戒，一有狀況就會有所動作，例如:去年過年後疫情初期就實施分艙分流辦公
2.公司關心同仁的安危，5/15北市宣布防疫第三階段，5/17公司實施員工將電腦帶回家居家辦公!",
2021/5/27 下午 5:37:07,三立電視,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒, 無實際作為",1,"標準的量體溫戴口罩消毒兩棟分流表面工夫做很足,實際內部分流的人在兩棟樓之間還是可以亂竄接觸,根本無實際效果.另外住在熱區的人也跑來上班,並無法完全居家,造成非常大的破口.現在只能利用年假找時間排休避免出門,我不怕自己得標,但我真心害怕傳給家人造成更大的傷害.",
2021/5/27 下午 5:37:27,工程顧問公司,中部 (苗栗、台中、彰化、南投、雲林),不能在家上班,強制配戴口罩,1,,
2021/5/27 下午 5:37:38,耀瀚股份有限公司,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩",3,,
2021/5/27 下午 5:37:52,神達,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,,
2021/5/27 下午 5:38:02,仲X股份有限公司,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",3,公司很棒，加大座位間距，這樣我更好在座位上打手遊,
2021/5/27 下午 5:38:10,關貿網路,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"強制配戴口罩, 加大座位間距或隔離裝置",1,"整個部門駐點關務署，總公司全部都居家辦公了,我們還要依照駐外單位規定,根本等死",
2021/5/27 下午 5:38:20,美超微電腦,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",3,一開始升三級時還不願意讓員工居家上班，5/24才開始願意讓中和辦公室的員工輪流,
2021/5/27 下午 5:40:12,大師策略行銷,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"強制配戴口罩, 辦公區域消毒, 減少會議及出差",3,,
2021/5/27 下午 5:40:28,亞旭電腦,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,雖然是傳產化的科技公司 但是對待員工還算是符合情理 分流上班很棒,
2021/5/27 下午 5:40:32,台灣玻璃,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 減少會議及出差, 有傳出確診才消毒",2,要在家上班的機制是有的，只是要不要的問題,
2021/5/27 下午 5:40:35,台灣世曦,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩",1,"1.公司內部說明中，一位同仁因照顧確診父母而被感染，但確認感染前已多日未進公司(吳傳染疑慮)，但另一位同仁是與確診的父親餐敘而感染，即使沒有全公司淨空消毒，連基本足跡調查也沒有，潛伏期所到過的樓層、接觸的同事不需消毒、隔離?
2.先不討論只開放20%的遠距上班名額合理性，實際各部門是否達到接近20%的遠距上班百分比?
3.重大傳染疾病事件是拿來驗證長官的危機處理能力，不是拿來發口罩作秀用的。",
2021/5/27 下午 5:40:39,仁寶電腦,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",1,"廢物分流 ABC，只有AB 分流上班，C組請來上班，然後百分之70%都是C
目前正在研擬level4 繼續維持40%員工 來上班，如此有上進心的公司，還不快all in?",
2021/5/27 下午 5:40:44,衛工處,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",3,每週分流居家一次，說是分流居家辦公 但最後長官怕事，最後第三第四週各單位只一個不重複的居家辦公 ,
2021/5/27 下午 5:40:55,八億實業,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,"公司盡力也提早安排分流,強制落實戴口罩及同仁協助清消辦公區域，大家也都盡力配合，希望疫情趕快過去，可以恢復正常上下班的日子",
2021/5/27 下午 5:41:02,台灣頂巧餐飲事業股份有限公司,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 減少會議及出差, 加大座位間距或隔離裝置",3,,
2021/5/27 下午 5:41:22,其陽科技,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",5,,
2021/5/27 下午 5:43:14,台灣企銀,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,分AB兩組，等A組確診才換B組，A組上班時會摳B組來不打卡上班，對防疫沒有幫助。,
2021/5/27 下午 5:43:20,綿春,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒",2,,
2021/5/27 下午 5:43:56,台灣彩券,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,,
2021/5/27 下午 5:44:54,久大行銷股份有限公司,中部 (苗栗、台中、彰化、南投、雲林),不能在家上班,"量測體溫, 強制配戴口罩, 無實際作為, 辦公區域再5/22消毒一次，平時消毒自己處理",1,公司會購買酒精，提醒大家要多消毒，但座位卻沒有間隔開或是分流上班，辦公室快100百人群聚，光噴酒精有用嗎??,
2021/5/27 下午 5:45:02,衛宇檢驗科技股份有限公司,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒, 加大座位間距或隔離裝置, 直到5/19才開始在辦公長桌加上隔板而且很小。",1,5/14公告三級之後才開始開會討論應對。到5/19才開始架設座位隔板，在此之前作為幾乎是0。公司有外勤人員需要四處奔波，但整間辦公室在5/14前常只有極少數的人會配戴口罩。辦公室內空氣不流通，只有內部循環冷氣。去年有架設進門可使用的自動酒精消毒機，但實際上從去年下半年度到今年年初有很長一段時間裡面根本沒有酒精。5/16之後公司內部群組才開始宣傳防疫措施。,
2021/5/27 下午 5:45:27,華碩,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",5,有演習還是有差。,
2021/5/27 下午 5:45:53,大綜電腦,南部 (嘉義、台南、高雄、屏東),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩",4,一間業務出張嘴，工程師包山包海的公司,
2021/5/27 下午 5:48:23,商之器科技股份有限公司,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",5,,
2021/5/27 下午 5:48:28,仁寶電腦工業股份有限公司,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"強制配戴口罩, 減少會議及出差",3,,
2021/5/27 下午 5:48:30,明門,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒",1,"自許幸福企業但一直以來很病態的企業文化,疫情未開始前就被微信遙控,疫情開始後在家還是被遠端用微信遙控甚至更嚴重,公司就是不信任員工在家上班,有些主管還要求統計每日所發改善通知,似乎把員工當作不成熟的小學生",
2021/5/27 下午 5:48:54,台灣富綢股份有限公司,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 加大座位間距或隔離裝置",2,爛 啥都爛,
2021/5/27 下午 5:50:37,揚智科技,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 辦公區域消毒",3,,
2021/5/27 下午 5:50:54,六和化工股份有限公司,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,無實際作為,1,"展現個人自由意志，有高級主管不戴口罩也沒人管，開會開好開滿，想開就開。
凝聚員工感情，不給分流也不許居家上班。",
2021/5/27 下午 5:51:18,Amaryllo,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 無實際作為",1,完全不能遠端與AB班 每天用生命上班,
2021/5/27 下午 5:51:37,  .  .  .,北部 (台北、新北、基隆、桃園、新竹),Xi維尼才是放出病毒的兇手 台灣人要團結!!,◢▆▅▄▃ 想要╰(〒皿〒)╯WFH啦 ▃▄▅▇◣,1,"//
//                       _oo0oo_
//                      o88888o
//                      88"" . ""88
//                    (     | -_- |      )
//                      0\  =  /  0
//                    ___/`---'\____
//                  .' \\|     |//       '.
//                 / \\|||  :  |||//     \
//                / _||||| -:- |||||-       \
//               |   | \\\  -  /// |       |
//               | \_|  ''\---/''  |_/      |
//               \  .-\__  '-'   ___/-.   /
//             ___'. .'  /--.--\   `. .'___
//          ."""" '<  `.___\_  <|>_/___.' >' """".
//         | | :  `- \`.;`\ _  /`;.`/ - ` : | |
//         \  \ `_.   \_ __\ /__ _/   .-` /  /
//     =====`-.____`.___ \_____/___.-`___.-'=====
//                       `=---='
//
//
//     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//
//               佛祖保佑      慣老闆去死  勞工加油 !
 //    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
",
2021/5/27 下午 5:52:00,德律科技,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,"公司有盡量在工作跟員工安全性中間取平衡, 雖然沒辦法讓大家都滿意, 但已經漸漸朝向好的發展了!",
2021/5/27 下午 5:52:43,精華光學,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",3,,
2021/5/27 下午 5:53:11,日新技術有限公司,中部 (苗栗、台中、彰化、南投、雲林),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 無實際作為",5,感恩公司，讚嘆公司,
2021/5/27 下午 5:53:40,普安科技,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩",1,垃圾公司,
2021/5/27 下午 5:55:11,台灣新東機械,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,量測體溫,1,,
2021/5/27 下午 5:55:14,華碩,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",5,,
2021/5/27 下午 5:56:55,中華電信股份有限公司,北部 (台北、新北、基隆、桃園、新竹),在家上班，但條件與人選依主管自由心證（喜好）,"量測體溫, 減少會議及出差",1,在家上班人選完全按主管喜好，同公司各單位不同標準，儘管是搭乘大眾運輸工具，居住在防疫熱區，與確診者重複足跡的人也要到公司上班。公司內有人確診也是消毒以後，在不知道確診者接觸哪些同仁的情況下，隔天還是把大家趕回公司上班。明明在公司園區內，多棟大樓的人流來往密切，但只消毒那棟大樓，其他大樓的人管你去死。確診的消息永遠都是看新聞才知道，公司完全不透明公開。,
2021/5/27 下午 5:57:02,PW,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),強制配戴口罩,2,,
2021/5/27 下午 5:59:44,日月光,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,,
2021/5/27 下午 6:00:02,惇聚國際,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩",1,"體溫自主量，公司沒明顯分流想來就來，
櫃台每天同一個人幫QQ，如果他中全部人GG?",
2021/5/27 下午 6:01:29,喜鴻旅行社,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒",3,"讚美:
會定期找人消毒辦公室
批評:
政策有點慢半拍，還會改來改去；有點僥倖心理
無言:
門口早早貼了實名制，櫃台卻沒有人，直到最近才開始派人看
簡訊實名制不知道哪天才會跟進
很晚才開始分流(公司分流意思是提早延後上下班，不是錯開員工工作環境時間)
由於各部門工作性質不同導致居家辦公政策狀況連連(下禮拜不曉得會不會再變)
與公司無關:
公司所在大樓門口由警衛一個個量額溫，很扯的是其中一個人超隨便，不像是在量額溫而是量髮溫",
2021/5/27 下午 6:01:32,6515,南部 (嘉義、台南、高雄、屏東),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",4,,
2021/5/27 下午 6:02:09,鏡文學,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 辦公區域消毒",3,,
2021/5/27 下午 6:02:10,汎德永業,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 減少會議及出差, 加大座位間距或隔離裝置",2,,
2021/5/27 下午 6:02:35,智樂堂,南部 (嘉義、台南、高雄、屏東),開放自由在家上班 (只保留必要人員至公司上班),無實際作為,1,公司開放自由在家上班，然而80多位員工均屬於必要人員，目前佔未開放任何員工回家,
2021/5/27 下午 6:02:41,台灣佳能股份有限公司,中部 (苗栗、台中、彰化、南投、雲林),不能在家上班,"量測體溫, 減少會議及出差",1,只宣導 沒強制性,
2021/5/27 下午 6:03:27,立誠牙醫診所,北部 (台北、新北、基隆、桃園、新竹),雇主自主停業,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,員工的健康是雇主最大的財富,
2021/5/27 下午 6:03:34,遠東新世紀,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 減少會議及出差",1,"被動式防疫，公司永遠慢半拍，讓人感覺只是想交差了事
公司用AB組分流根本是做表面的
分成AB組，結果還是一起在同一棟辦公室，同一時間上班
近期說可以一部分的人居家上班，卻還限制每個單位的人數，一點都不在乎員工身體健康
單位部門要開會，居家上班的人還要回公司群聚開會??
只有進出公司電梯要帶口罩，辦公室沒公告強制，還是很多主管在辦公室大聲講話卻不帶口罩，沒有警覺心跟防疫觀念，不關心員工健康，只在乎公司利益",
2021/5/27 下午 6:04:18,廣達電腦,北部 (台北、新北、基隆、桃園、新竹),擠牙膏式開放（先開放三天，被投訴後再開放兩天）,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",2,公司位在桃園新北交界，員工來自台北新北桃園各地，面對雙北疫情爆發，卻無任何對應部署，在同仁確診之前，只承諾提升至四級才願意開放WFH．,
2021/5/27 下午 6:04:25,慧洋海運,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 減少會議及出差",4,,
2021/5/27 下午 6:05:36,台新銀行,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩",3,政策很滾動,
2021/5/27 下午 6:05:58,研華科技,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 辦公區域消毒",1,"研華從2020年初疫情爆發從未模擬過居家辦公，分流後衍生很多問題，甚至很多人還要冒險來公司處理，整體上對公司經營團隊感到極度失望。
在疫情風險控管上的觀念非常不行，幾乎都發生狀況才來想辦法...
",
2021/5/27 下午 6:07:04,鈊象電子,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,,
